ts,tick_index,ticker,price,volume,asset_type,sector
2026-03-14T10:00:00Z,30,D001,100.94,409.0,STOCK,ENERGY
2026-03-14T10:00:00Z,30,D002,88.03,598.0,STOCK,ENERGY
2026-03-14T10:00:00Z,30,D003,94.51,354.0,STOCK,ENERGY
2026-03-14T10:00:00Z,30,D004,111.13,506.0,STOCK,ENERGY
2026-03-14T10:00:00Z,30,D005,89.11,400.0,STOCK,ENERGY
2026-03-14T10:00:00Z,30,D006,97.21,425.0,STOCK,ENERGY
2026-03-14T10:00:00Z,30,D007,105.26,487.0,STOCK,ENERGY
2026-03-14T10:00:00Z,30,D008,84.06,312.0,STOCK,ENERGY
2026-03-14T10:00:00Z,30,D009,98.11,440.0,STOCK,ENERGY
2026-03-14T10:00:00Z,30,D010,93.83,344.0,STOCK,ENERGY
2026-03-14T10:00:00Z,30,E001,91.64,389.0,STOCK,CONSUMER
2026-03-14T10:00:00Z,30,E002,84.75,237.0,STOCK,CONSUMER
2026-03-14T10:00:00Z,30,E003,95.95,421.0,STOCK,CONSUMER
2026-03-14T10:00:00Z,30,E004,78.84,288.0,STOCK,CONSUMER
2026-03-14T10:00:00Z,30,E005,88.85,273.0,STOCK,CONSUMER
2026-03-14T10:00:00Z,30,E006,82.16,337.0,STOCK,CONSUMER
2026-03-14T10:00:00Z,30,E007,93.77,413.0,STOCK,CONSUMER
2026-03-14T10:00:00Z,30,E008,75.35,298.0,STOCK,CONSUMER
2026-03-14T10:00:00Z,30,E009,85.3,383.0,STOCK,CONSUMER
2026-03-14T10:00:00Z,30,E010,79.79,299.0,STOCK,CONSUMER
2026-03-14T10:01:00Z,31,A001,234.6,778.0,STOCK,TECH
2026-03-14T10:01:00Z,31,A002,170.53,560.0,STOCK,TECH
2026-03-14T10:01:00Z,31,A003,144.18,485.0,STOCK,TECH
2026-03-14T10:01:00Z,31,A004,189.44,678.0,STOCK,TECH
2026-03-14T10:01:00Z,31,A005,126.63,523.0,STOCK,TECH
2026-03-14T10:01:00Z,31,A006,164.03,601.0,STOCK,TECH
2026-03-14T10:01:00Z,31,A007,200.18,549.0,STOCK,TECH
2026-03-14T10:01:00Z,31,A008,115.42,447.0,STOCK,TECH
2026-03-14T10:01:00Z,31,A009,176.08,491.0,STOCK,TECH
2026-03-14T10:01:00Z,31,A010,147.54,400.0,STOCK,TECH
2026-03-14T10:01:00Z,31,B001,118.91,499.0,STOCK,FINANCE
2026-03-14T10:01:00Z,31,B002,98.57,488.0,STOCK,FINANCE
2026-03-14T10:01:00Z,31,B003,113.9,611.0,STOCK,FINANCE
2026-03-14T10:01:00Z,31,B004,126.48,478.0,STOCK,FINANCE
2026-03-14T10:01:00Z,31,B005,103.77,394.0,STOCK,FINANCE
2026-03-14T10:01:00Z,31,B006,92.68,311.0,STOCK,FINANCE
2026-03-14T10:01:00Z,31,B007,130.22,467.0,STOCK,FINANCE
2026-03-14T10:01:00Z,31,B008,109.88,418.0,STOCK,FINANCE
2026-03-14T10:01:00Z,31,B009,88.27,308.0,STOCK,FINANCE
2026-03-14T10:01:00Z,31,B010,121.91,574.0,STOCK,FINANCE
2026-03-14T10:01:00Z,31,C001,140.48,420.0,STOCK,HEALTHCARE
2026-03-14T10:01:00Z,31,C002,158.47,158.32,STOCK,HEALTHCARE
2026-03-14T10:01:00Z,31,C003,120.72,286.0,STOCK,HEALTHCARE
2026-03-14T10:01:00Z,31,C004,140.15,413.0,STOCK,HEALTHCARE
2026-03-14T10:01:00Z,31,C005,168.45,497.0,STOCK,HEALTHCARE
2026-03-14T10:01:00Z,31,C006,111.48,256.0,STOCK,HEALTHCARE
2026-03-14T10:01:00Z,31,C007,145.31,414.0,STOCK,HEALTHCARE
2026-03-14T10:01:00Z,31,C008,127.85,303.0,STOCK,HEALTHCARE
2026-03-14T10:01:00Z,31,C009,153.2,312.0,STOCK,HEALTHCARE
2026-03-14T10:01:00Z,31,C010,132.59,380.0,STOCK,HEALTHCARE
2026-03-14T10:01:00Z,31,D001,100.65,494.0,STOCK,ENERGY
2026-03-14T10:01:00Z,31,D002,87.68,574.0,STOCK,ENERGY
2026-03-14T10:01:00Z,31,D003,94.18,424.0,STOCK,ENERGY
2026-03-14T10:01:00Z,31,D004,110.84,466.0,STOCK,ENERGY
2026-03-14T10:01:00Z,31,D005,88.76,304.0,STOCK,ENERGY
2026-03-14T10:01:00Z,31,D006,97.05,443.0,STOCK,ENERGY
2026-03-14T10:01:00Z,31,D007,104.85,463.0,STOCK,ENERGY
2026-03-14T10:01:00Z,31,D008,83.8,300.0,STOCK,ENERGY
2026-03-14T10:01:00Z,31,D009,97.63,420.0,STOCK,ENERGY
2026-03-14T10:01:00Z,31,D010,93.65,360.0,STOCK,ENERGY
2026-03-14T10:01:00Z,31,E001,91.27,357.0,STOCK,CONSUMER
2026-03-14T10:01:00Z,31,E002,84.67,270.0,STOCK,CONSUMER
2026-03-14T10:01:00Z,31,E003,95.76,444.0,STOCK,CONSUMER
2026-03-14T10:01:00Z,31,E004,78.73,276.0,STOCK,CONSUMER
2026-03-14T10:01:00Z,31,E005,88.72,285.0,STOCK,CONSUMER
2026-03-14T10:01:00Z,31,E006,82.05,340.0,STOCK,CONSUMER
2026-03-14T10:01:00Z,31,E007,93.55,358.0,STOCK,CONSUMER
2026-03-14T10:01:00Z,31,E008,75.13,241.0,STOCK,CONSUMER
2026-03-14T10:01:00Z,31,E009,85.07,294.0,STOCK,CONSUMER
2026-03-14T10:01:00Z,31,E010,79.6,254.0,STOCK,CONSUMER
2026-03-14T10:02:00Z,32,A001,234.88,834.0,STOCK,TECH
2026-03-14T10:02:00Z,32,A002,170.08,552.0,STOCK,TECH
2026-03-14T10:02:00Z,32,A003,144.01,445.0,STOCK,TECH
2026-03-14T10:02:00Z,32,A004,189.65,619.0,STOCK,TECH
2026-03-14T10:02:00Z,32,A005,126.6,529.0,STOCK,TECH
2026-03-14T10:02:00Z,32,A006,163.75,505.0,STOCK,TECH
2026-03-14T10:02:00Z,32,A007,200.21,571.0,STOCK,TECH
2026-03-14T10:02:00Z,32,A008,115.28,420.0,STOCK,TECH
2026-03-14T10:02:00Z,32,A009,176.0,546.0,STOCK,TECH
2026-03-14T10:02:00Z,32,A010,147.39,458.0,STOCK,TECH
2026-03-14T10:02:00Z,32,B001,118.72,500.0,STOCK,FINANCE
2026-03-14T10:02:00Z,32,B002,98.4,398.0,STOCK,FINANCE
2026-03-14T10:02:00Z,32,B003,113.82,539.0,STOCK,FINANCE
2026-03-14T10:02:00Z,32,B004,126.07,524.0,STOCK,FINANCE
2026-03-14T10:02:00Z,32,B005,103.74,426.0,STOCK,FINANCE
2026-03-14T10:02:00Z,32,B006,92.48,376.0,STOCK,FINANCE
2026-03-14T10:02:00Z,32,B007,130.14,539.0,STOCK,FINANCE
2026-03-14T10:02:00Z,32,B008,109.78,380.0,STOCK,FINANCE
2026-03-14T10:02:00Z,32,B009,88.13,319.0,STOCK,FINANCE
2026-03-14T10:02:00Z,32,B010,121.62,382.0,STOCK,FINANCE
2026-03-14T10:02:00Z,32,C001,140.47,428.0,STOCK,HEALTHCARE
2026-03-14T10:02:00Z,32,C002,158.26,158.13,STOCK,HEALTHCARE
2026-03-14T10:02:00Z,32,C003,120.61,317.0,STOCK,HEALTHCARE
2026-03-14T10:02:00Z,32,C004,140.16,446.0,STOCK,HEALTHCARE
2026-03-14T10:02:00Z,32,C005,168.26,436.0,STOCK,HEALTHCARE
2026-03-14T10:02:00Z,32,C006,111.46,271.0,STOCK,HEALTHCARE
2026-03-14T10:02:00Z,32,C007,145.16,333.0,STOCK,HEALTHCARE
2026-03-14T10:02:00Z,32,C008,127.68,314.0,STOCK,HEALTHCARE
2026-03-14T10:02:00Z,32,C009,153.49,425.0,STOCK,HEALTHCARE
2026-03-14T10:02:00Z,32,C010,132.36,259.0,STOCK,HEALTHCARE
2026-03-14T10:02:00Z,32,D001,100.43,503.0,STOCK,ENERGY
2026-03-14T10:02:00Z,32,D002,87.72,645.0,STOCK,ENERGY
2026-03-14T10:02:00Z,32,D003,93.96,300.0,STOCK,ENERGY
2026-03-14T10:02:00Z,32,D004,110.64,484.0,STOCK,ENERGY
2026-03-14T10:02:00Z,32,D005,88.6,342.0,STOCK,ENERGY
2026-03-14T10:02:00Z,32,D006,96.93,403.0,STOCK,ENERGY
2026-03-14T10:02:00Z,32,D007,104.65,507.0,STOCK,ENERGY
2026-03-14T10:02:00Z,32,D008,83.71,259.0,STOCK,ENERGY
2026-03-14T10:02:00Z,32,D009,97.43,348.0,STOCK,ENERGY
2026-03-14T10:02:00Z,32,D010,93.63,331.0,STOCK,ENERGY
2026-03-14T10:02:00Z,32,E001,91.14,323.0,STOCK,CONSUMER
2026-03-14T10:02:00Z,32,E002,84.53,286.0,STOCK,CONSUMER
2026-03-14T10:02:00Z,32,E003,95.55,444.0,STOCK,CONSUMER
2026-03-14T10:02:00Z,32,E004,78.59,296.0,STOCK,CONSUMER
2026-03-14T10:02:00Z,32,E005,88.57,292.0,STOCK,CONSUMER
2026-03-14T10:02:00Z,32,E006,81.91,258.0,STOCK,CONSUMER
2026-03-14T10:02:00Z,32,E007,93.39,384.0,STOCK,CONSUMER
2026-03-14T10:02:00Z,32,E008,75.01,231.0,STOCK,CONSUMER
2026-03-14T10:02:00Z,32,E009,84.98,262.0,STOCK,CONSUMER
2026-03-14T10:02:00Z,32,E010,79.5,261.0,STOCK,CONSUMER
2026-03-14T10:03:00Z,33,A001,235.26,763.0,STOCK,TECH
2026-03-14T10:03:00Z,33,A002,170.25,602.0,STOCK,TECH
2026-03-14T10:03:00Z,33,A003,144.06,519.0,STOCK,TECH
2026-03-14T10:03:00Z,33,A004,190.03,665.0,STOCK,TECH
2026-03-14T10:03:00Z,33,A005,126.93,539.0,STOCK,TECH
2026-03-14T10:03:00Z,33,A006,164.18,583.0,STOCK,TECH
2026-03-14T10:03:00Z,33,A007,200.39,623.0,STOCK,TECH
2026-03-14T10:03:00Z,33,A008,115.51,407.0,STOCK,TECH
2026-03-14T10:03:00Z,33,A009,176.18,561.0,STOCK,TECH
2026-03-14T10:03:00Z,33,A010,147.54,437.0,STOCK,TECH
2026-03-14T10:03:00Z,33,B001,118.92,389.0,STOCK,FINANCE
2026-03-14T10:03:00Z,33,B002,98.43,417.0,STOCK,FINANCE
2026-03-14T10:03:00Z,33,B003,113.93,591.0,STOCK,FINANCE
2026-03-14T10:03:00Z,33,B004,126.12,436.0,STOCK,FINANCE
2026-03-14T10:03:00Z,33,B005,103.76,398.0,STOCK,FINANCE
2026-03-14T10:03:00Z,33,B006,92.68,313.0,STOCK,FINANCE
2026-03-14T10:03:00Z,33,B007,130.49,447.0,STOCK,FINANCE
2026-03-14T10:03:00Z,33,B008,109.83,502.0,STOCK,FINANCE
2026-03-14T10:03:00Z,33,B009,88.14,286.0,STOCK,FINANCE
2026-03-14T10:03:00Z,33,B010,121.54,475.0,STOCK,FINANCE
2026-03-14T10:03:00Z,33,C001,140.79,372.0,STOCK,HEALTHCARE
2026-03-14T10:03:00Z,33,C002,158.45,158.33,STOCK,HEALTHCARE
2026-03-14T10:03:00Z,33,C003,120.79,302.0,STOCK,HEALTHCARE
2026-03-14T10:03:00Z,33,C004,140.07,378.0,STOCK,HEALTHCARE
2026-03-14T10:03:00Z,33,C005,168.47,477.0,STOCK,HEALTHCARE
2026-03-14T10:03:00Z,33,C006,111.56,318.0,STOCK,HEALTHCARE
2026-03-14T10:03:00Z,33,C007,145.26,332.0,STOCK,HEALTHCARE
2026-03-14T10:03:00Z,33,C008,127.85,381.0,STOCK,HEALTHCARE
2026-03-14T10:03:00Z,33,C009,153.44,341.0,STOCK,HEALTHCARE
2026-03-14T10:03:00Z,33,C010,132.52,268.0,STOCK,HEALTHCARE
2026-03-14T10:03:00Z,33,D001,100.55,366.0,STOCK,ENERGY
2026-03-14T10:03:00Z,33,D002,87.78,696.0,STOCK,ENERGY
2026-03-14T10:03:00Z,33,D003,93.96,396.0,STOCK,ENERGY
2026-03-14T10:03:00Z,33,D004,110.79,431.0,STOCK,ENERGY
2026-03-14T10:03:00Z,33,D005,88.71,370.0,STOCK,ENERGY
2026-03-14T10:03:00Z,33,D006,96.98,385.0,STOCK,ENERGY
2026-03-14T10:03:00Z,33,D007,104.73,447.0,STOCK,ENERGY
2026-03-14T10:03:00Z,33,D008,83.74,342.0,STOCK,ENERGY
2026-03-14T10:03:00Z,33,D009,97.52,377.0,STOCK,ENERGY
2026-03-14T10:03:00Z,33,D010,93.47,384.0,STOCK,ENERGY
2026-03-14T10:03:00Z,33,E001,91.2,352.0,STOCK,CONSUMER
2026-03-14T10:03:00Z,33,E002,84.49,268.0,STOCK,CONSUMER
2026-03-14T10:03:00Z,33,E003,95.77,372.0,STOCK,CONSUMER
2026-03-14T10:03:00Z,33,E004,78.67,274.0,STOCK,CONSUMER
2026-03-14T10:03:00Z,33,E005,88.63,371.0,STOCK,CONSUMER
2026-03-14T10:03:00Z,33,E006,82.05,257.0,STOCK,CONSUMER
2026-03-14T10:03:00Z,33,E007,93.52,301.0,STOCK,CONSUMER
2026-03-14T10:03:00Z,33,E008,75.06,183.0,STOCK,CONSUMER
2026-03-14T10:03:00Z,33,E009,85.17,292.0,STOCK,CONSUMER
2026-03-14T10:03:00Z,33,E010,79.6,251.0,STOCK,CONSUMER
2026-03-14T10:04:00Z,34,A001,234.69,653.0,STOCK,TECH
2026-03-14T10:04:00Z,34,A002,169.66,572.0,STOCK,TECH
2026-03-14T10:04:00Z,34,A003,143.55,485.0,STOCK,TECH
2026-03-14T10:04:00Z,34,A004,189.58,585.0,STOCK,TECH
2026-03-14T10:04:00Z,34,A005,126.52,401.0,STOCK,TECH
2026-03-14T10:04:00Z,34,A006,164.04,681.0,STOCK,TECH
2026-03-14T10:04:00Z,34,A007,200.0,534.0,STOCK,TECH
2026-03-14T10:04:00Z,34,A008,115.46,383.0,STOCK,TECH
2026-03-14T10:04:00Z,34,A009,175.75,554.0,STOCK,TECH
2026-03-14T10:04:00Z,34,A010,147.19,399.0,STOCK,TECH
2026-03-14T10:04:00Z,34,B001,118.64,540.0,STOCK,FINANCE
2026-03-14T10:04:00Z,34,B002,98.3,330.0,STOCK,FINANCE
2026-03-14T10:04:00Z,34,B003,113.82,631.0,STOCK,FINANCE
2026-03-14T10:04:00Z,34,B004,125.8,458.0,STOCK,FINANCE
2026-03-14T10:04:00Z,34,B005,103.49,419.0,STOCK,FINANCE
2026-03-14T10:04:00Z,34,B006,92.57,253.0,STOCK,FINANCE
2026-03-14T10:04:00Z,34,B007,130.33,414.0,STOCK,FINANCE
2026-03-14T10:04:00Z,34,B008,109.59,494.0,STOCK,FINANCE
2026-03-14T10:04:00Z,34,B009,88.11,268.0,STOCK,FINANCE
2026-03-14T10:04:00Z,34,B010,121.2,374.0,STOCK,FINANCE
2026-03-14T10:04:00Z,34,C001,140.73,463.0,STOCK,HEALTHCARE
2026-03-14T10:04:00Z,34,C002,158.42,158.31,STOCK,HEALTHCARE
2026-03-14T10:04:00Z,34,C003,120.66,320.0,STOCK,HEALTHCARE
2026-03-14T10:04:00Z,34,C004,139.85,457.0,STOCK,HEALTHCARE
2026-03-14T10:04:00Z,34,C005,168.44,394.0,STOCK,HEALTHCARE
2026-03-14T10:04:00Z,34,C006,111.26,216.0,STOCK,HEALTHCARE
2026-03-14T10:04:00Z,34,C007,145.09,300.0,STOCK,HEALTHCARE
2026-03-14T10:04:00Z,34,C008,127.47,274.0,STOCK,HEALTHCARE
2026-03-14T10:04:00Z,34,C009,153.38,372.0,STOCK,HEALTHCARE
2026-03-14T10:04:00Z,34,C010,132.41,296.0,STOCK,HEALTHCARE
2026-03-14T10:04:00Z,34,D001,100.27,521.0,STOCK,ENERGY
2026-03-14T10:04:00Z,34,D002,87.73,681.0,STOCK,ENERGY
2026-03-14T10:04:00Z,34,D003,93.8,402.0,STOCK,ENERGY
2026-03-14T10:04:00Z,34,D004,110.82,537.0,STOCK,ENERGY
2026-03-14T10:04:00Z,34,D005,88.49,382.0,STOCK,ENERGY
2026-03-14T10:04:00Z,34,D006,96.9,447.0,STOCK,ENERGY
2026-03-14T10:04:00Z,34,D007,104.43,440.0,STOCK,ENERGY
2026-03-14T10:04:00Z,34,D008,83.69,343.0,STOCK,ENERGY
2026-03-14T10:04:00Z,34,D009,97.22,445.0,STOCK,ENERGY
2026-03-14T10:04:00Z,34,D010,93.25,343.0,STOCK,ENERGY
2026-03-14T10:04:00Z,34,E001,91.33,382.0,STOCK,CONSUMER
2026-03-14T10:04:00Z,34,E002,84.43,359.0,STOCK,CONSUMER
2026-03-14T10:04:00Z,34,E003,95.94,430.0,STOCK,CONSUMER
2026-03-14T10:04:00Z,34,E004,78.58,280.0,STOCK,CONSUMER
2026-03-14T10:04:00Z,34,E005,88.44,343.0,STOCK,CONSUMER
2026-03-14T10:04:00Z,34,E006,81.99,292.0,STOCK,CONSUMER
2026-03-14T10:04:00Z,34,E007,93.39,415.0,STOCK,CONSUMER
2026-03-14T10:04:00Z,34,E008,74.97,276.0,STOCK,CONSUMER
2026-03-14T10:04:00Z,34,E009,85.07,369.0,STOCK,CONSUMER
2026-03-14T10:04:00Z,34,E010,79.5,276.0,STOCK,CONSUMER
2026-03-14T10:05:00Z,35,A001,234.22,636.0,STOCK,TECH
2026-03-14T10:05:00Z,35,A002,169.51,556.0,STOCK,TECH
2026-03-14T10:05:00Z,35,A003,143.15,563.0,STOCK,TECH
2026-03-14T10:05:00Z,35,A004,189.15,651.0,STOCK,TECH
2026-03-14T10:05:00Z,35,A005,126.31,503.0,STOCK,TECH
2026-03-14T10:05:00Z,35,A006,163.71,530.0,STOCK,TECH
2026-03-14T10:05:00Z,35,A007,199.72,706.0,STOCK,TECH
2026-03-14T10:05:00Z,35,A008,115.36,395.0,STOCK,TECH
2026-03-14T10:05:00Z,35,A009,175.4,585.0,STOCK,TECH
2026-03-14T10:05:00Z,35,A010,146.96,400.0,STOCK,TECH
2026-03-14T10:05:00Z,35,B001,118.5,665.0,STOCK,FINANCE
2026-03-14T10:05:00Z,35,B002,98.29,419.0,STOCK,FINANCE
2026-03-14T10:05:00Z,35,B003,113.65,611.0,STOCK,FINANCE
2026-03-14T10:05:00Z,35,B004,125.89,370.0,STOCK,FINANCE
2026-03-14T10:05:00Z,35,B005,103.56,394.0,STOCK,FINANCE
2026-03-14T10:05:00Z,35,B006,92.47,317.0,STOCK,FINANCE
2026-03-14T10:05:00Z,35,B007,130.18,522.0,STOCK,FINANCE
2026-03-14T10:05:00Z,35,B008,109.5,326.0,STOCK,FINANCE
2026-03-14T10:05:00Z,35,B009,88.05,293.0,STOCK,FINANCE
2026-03-14T10:05:00Z,35,B010,120.93,490.0,STOCK,FINANCE
2026-03-14T10:05:00Z,35,C001,140.29,391.0,STOCK,HEALTHCARE
2026-03-14T10:05:00Z,35,C002,158.33,158.24,STOCK,HEALTHCARE
2026-03-14T10:05:00Z,35,C003,120.5,308.0,STOCK,HEALTHCARE
2026-03-14T10:05:00Z,35,C004,139.67,447.0,STOCK,HEALTHCARE
2026-03-14T10:05:00Z,35,C005,168.29,472.0,STOCK,HEALTHCARE
2026-03-14T10:05:00Z,35,C006,111.25,313.0,STOCK,HEALTHCARE
2026-03-14T10:05:00Z,35,C007,144.85,332.0,STOCK,HEALTHCARE
2026-03-14T10:05:00Z,35,C008,127.32,274.0,STOCK,HEALTHCARE
2026-03-14T10:05:00Z,35,C009,152.97,360.0,STOCK,HEALTHCARE
2026-03-14T10:05:00Z,35,C010,132.36,371.0,STOCK,HEALTHCARE
2026-03-14T10:05:00Z,35,D001,100.2,544.0,STOCK,ENERGY
2026-03-14T10:05:00Z,35,D002,87.64,685.0,STOCK,ENERGY
2026-03-14T10:05:00Z,35,D003,93.58,356.0,STOCK,ENERGY
2026-03-14T10:05:00Z,35,D004,110.53,536.0,STOCK,ENERGY
2026-03-14T10:05:00Z,35,D005,88.46,355.0,STOCK,ENERGY
2026-03-14T10:05:00Z,35,D006,96.77,457.0,STOCK,ENERGY
2026-03-14T10:05:00Z,35,D007,104.27,419.0,STOCK,ENERGY
2026-03-14T10:05:00Z,35,D008,83.63,327.0,STOCK,ENERGY
2026-03-14T10:05:00Z,35,D009,97.31,317.0,STOCK,ENERGY
2026-03-14T10:05:00Z,35,D010,93.03,319.0,STOCK,ENERGY
2026-03-14T10:05:00Z,35,E001,91.07,432.0,STOCK,CONSUMER
2026-03-14T10:05:00Z,35,E002,84.22,285.0,STOCK,CONSUMER
2026-03-14T10:05:00Z,35,E003,95.76,413.0,STOCK,CONSUMER
2026-03-14T10:05:00Z,35,E004,78.48,248.0,STOCK,CONSUMER
2026-03-14T10:05:00Z,35,E005,88.22,340.0,STOCK,CONSUMER
2026-03-14T10:05:00Z,35,E006,81.84,227.0,STOCK,CONSUMER
2026-03-14T10:05:00Z,35,E007,93.26,430.0,STOCK,CONSUMER
2026-03-14T10:05:00Z,35,E008,74.83,223.0,STOCK,CONSUMER
2026-03-14T10:05:00Z,35,E009,84.97,347.0,STOCK,CONSUMER
2026-03-14T10:05:00Z,35,E010,79.13,263.0,STOCK,CONSUMER
2026-03-14T10:06:00Z,36,A001,234.58,732.0,STOCK,TECH
2026-03-14T10:06:00Z,36,A002,170.17,579.0,STOCK,TECH
2026-03-14T10:06:00Z,36,A003,143.34,538.0,STOCK,TECH
2026-03-14T10:06:00Z,36,A004,189.84,647.0,STOCK,TECH
2026-03-14T10:06:00Z,36,A005,126.53,604.0,STOCK,TECH
2026-03-14T10:06:00Z,36,A006,164.36,638.0,STOCK,TECH
2026-03-14T10:06:00Z,36,A007,200.02,613.0,STOCK,TECH
2026-03-14T10:06:00Z,36,A008,115.58,400.0,STOCK,TECH
2026-03-14T10:06:00Z,36,A009,175.94,678.0,STOCK,TECH
2026-03-14T10:06:00Z,36,A010,146.95,410.0,STOCK,TECH
2026-03-14T10:06:00Z,36,B001,118.99,556.0,STOCK,FINANCE
2026-03-14T10:06:00Z,36,B002,98.55,420.0,STOCK,FINANCE
2026-03-14T10:06:00Z,36,B003,114.13,641.0,STOCK,FINANCE
2026-03-14T10:06:00Z,36,B004,126.3,470.0,STOCK,FINANCE
2026-03-14T10:06:00Z,36,B005,103.81,443.0,STOCK,FINANCE
2026-03-14T10:06:00Z,36,B006,92.58,314.0,STOCK,FINANCE
2026-03-14T10:06:00Z,36,B007,130.8,526.0,STOCK,FINANCE
2026-03-14T10:06:00Z,36,B008,109.65,405.0,STOCK,FINANCE
2026-03-14T10:06:00Z,36,B009,88.29,250.0,STOCK,FINANCE
2026-03-14T10:06:00Z,36,B010,121.18,456.0,STOCK,FINANCE
2026-03-14T10:06:00Z,36,C001,140.6,353.0,STOCK,HEALTHCARE
2026-03-14T10:06:00Z,36,C002,158.7,158.62,STOCK,HEALTHCARE
2026-03-14T10:06:00Z,36,C003,120.64,320.0,STOCK,HEALTHCARE
2026-03-14T10:06:00Z,36,C004,139.94,384.0,STOCK,HEALTHCARE
2026-03-14T10:06:00Z,36,C005,168.5,472.0,STOCK,HEALTHCARE
2026-03-14T10:06:00Z,36,C006,111.62,251.0,STOCK,HEALTHCARE
2026-03-14T10:06:00Z,36,C007,144.93,329.0,STOCK,HEALTHCARE
2026-03-14T10:06:00Z,36,C008,127.41,326.0,STOCK,HEALTHCARE
2026-03-14T10:06:00Z,36,C009,153.08,356.0,STOCK,HEALTHCARE
2026-03-14T10:06:00Z,36,C010,132.88,369.0,STOCK,HEALTHCARE
2026-03-14T10:06:00Z,36,D001,100.55,430.0,STOCK,ENERGY
2026-03-14T10:06:00Z,36,D002,87.81,665.0,STOCK,ENERGY
2026-03-14T10:06:00Z,36,D003,93.79,431.0,STOCK,ENERGY
2026-03-14T10:06:00Z,36,D004,110.65,400.0,STOCK,ENERGY
2026-03-14T10:06:00Z,36,D005,88.53,317.0,STOCK,ENERGY
2026-03-14T10:06:00Z,36,D006,97.03,476.0,STOCK,ENERGY
2026-03-14T10:06:00Z,36,D007,104.54,489.0,STOCK,ENERGY
2026-03-14T10:06:00Z,36,D008,83.83,328.0,STOCK,ENERGY
2026-03-14T10:06:00Z,36,D009,97.41,434.0,STOCK,ENERGY
2026-03-14T10:06:00Z,36,D010,93.26,381.0,STOCK,ENERGY
2026-03-14T10:06:00Z,36,E001,91.15,410.0,STOCK,CONSUMER
2026-03-14T10:06:00Z,36,E002,84.32,318.0,STOCK,CONSUMER
2026-03-14T10:06:00Z,36,E003,96.02,407.0,STOCK,CONSUMER
2026-03-14T10:06:00Z,36,E004,78.58,256.0,STOCK,CONSUMER
2026-03-14T10:06:00Z,36,E005,88.51,329.0,STOCK,CONSUMER
2026-03-14T10:06:00Z,36,E006,82.03,337.0,STOCK,CONSUMER
2026-03-14T10:06:00Z,36,E007,93.45,435.0,STOCK,CONSUMER
2026-03-14T10:06:00Z,36,E008,74.95,240.0,STOCK,CONSUMER
2026-03-14T10:06:00Z,36,E009,85.21,287.0,STOCK,CONSUMER
2026-03-14T10:06:00Z,36,E010,79.34,256.0,STOCK,CONSUMER
2026-03-14T10:07:00Z,37,A001,234.9,637.0,STOCK,TECH
2026-03-14T10:07:00Z,37,A002,170.58,662.0,STOCK,TECH
2026-03-14T10:07:00Z,37,A003,143.87,479.0,STOCK,TECH
2026-03-14T10:07:00Z,37,A004,190.17,603.0,STOCK,TECH
2026-03-14T10:07:00Z,37,A005,126.98,534.0,STOCK,TECH
2026-03-14T10:07:00Z,37,A006,164.95,575.0,STOCK,TECH
2026-03-14T10:07:00Z,37,A007,200.7,660.0,STOCK,TECH
2026-03-14T10:07:00Z,37,A008,115.7,450.0,STOCK,TECH
2026-03-14T10:07:00Z,37,A009,176.31,609.0,STOCK,TECH
2026-03-14T10:07:00Z,37,A010,147.18,347.0,STOCK,TECH
2026-03-14T10:07:00Z,37,B001,119.16,522.0,STOCK,FINANCE
2026-03-14T10:07:00Z,37,B002,98.8,429.0,STOCK,FINANCE
2026-03-14T10:07:00Z,37,B003,114.37,516.0,STOCK,FINANCE
2026-03-14T10:07:00Z,37,B004,126.32,448.0,STOCK,FINANCE
2026-03-14T10:07:00Z,37,B005,104.11,416.0,STOCK,FINANCE
2026-03-14T10:07:00Z,37,B006,92.81,332.0,STOCK,FINANCE
2026-03-14T10:07:00Z,37,B007,130.98,493.0,STOCK,FINANCE
2026-03-14T10:07:00Z,37,B008,109.78,511.0,STOCK,FINANCE
2026-03-14T10:07:00Z,37,B009,88.31,283.0,STOCK,FINANCE
2026-03-14T10:07:00Z,37,B010,121.45,463.0,STOCK,FINANCE
2026-03-14T10:07:00Z,37,C001,140.58,347.0,STOCK,HEALTHCARE
2026-03-14T10:07:00Z,37,C002,158.85,158.78,STOCK,HEALTHCARE
2026-03-14T10:07:00Z,37,C003,120.73,314.0,STOCK,HEALTHCARE
2026-03-14T10:07:00Z,37,C004,140.0,459.0,STOCK,HEALTHCARE
2026-03-14T10:07:00Z,37,C005,168.47,477.0,STOCK,HEALTHCARE
2026-03-14T10:07:00Z,37,C006,111.48,268.0,STOCK,HEALTHCARE
2026-03-14T10:07:00Z,37,C007,144.85,330.0,STOCK,HEALTHCARE
2026-03-14T10:07:00Z,37,C008,127.64,289.0,STOCK,HEALTHCARE
2026-03-14T10:07:00Z,37,C009,153.21,437.0,STOCK,HEALTHCARE
2026-03-14T10:07:00Z,37,C010,133.0,344.0,STOCK,HEALTHCARE
2026-03-14T10:07:00Z,37,D001,100.81,473.0,STOCK,ENERGY
2026-03-14T10:07:00Z,37,D002,87.93,562.0,STOCK,ENERGY
2026-03-14T10:07:00Z,37,D003,93.95,413.0,STOCK,ENERGY
2026-03-14T10:07:00Z,37,D004,110.84,513.0,STOCK,ENERGY
